species,tissue_type,cell_name,marker,pmid
Mouse,Retina,Intrinsically photosensitive retinal ganglion cell,Opn4,33712461
Mouse,Retina,Retinal progenitor cell,Pax6,33712461
Mouse,Retina,Cone photoreceptor,Cone arrestin,33712461
Mouse,Retina,Retinal ganglion cell,Calbindin,33712461
Mouse,Retina,Retinal ganglion cell,Brn3a,33712461
Human,Retina,Retinal ganglion cells,CD171(L1CAM),33712461
Murine,Retina,Retinal ganglion cells,ISL1,33712461
Murine,Retina,Retinal ganglion cells,BRN3B,33712461
Murine,Retina,Retinal ganglion cells,Neurod1,33712461
Murine,Retina,Retinal ganglion cells,Pou4f2,33712461
Murine,Retina,Retinal ganglion cells,Isl1,33712461
Mammalian,Retina,Ganglion cells,RBPMS,33712461
Mouse,Retina,Retinal ganglion cells,SOX4,33712461
Mouse,Retina,Retinal ganglion cells,SOX11,33712461
Mouse,Lacrimal gland,Ductal cell progenitors,Krt5,33730555
,Lacrimal gland,Epithelial cells,Pax6,33730555
,Lacrimal gland,Acinar cells,Aqp5,33730555
Mouse,Lacrimal gland,Ducts,Ltf,33730555
,Lacrimal gland,Luminal cells,Lcn2,33730555
Mouse,Lacrimal gland,Stem cell,Lgr5,33730555
Mouse,Lacrimal gland,Stem cell,Axin2,33730555
Mouse,Lacrimal gland,Stem cell,Tnfrsf19,33730555
Mouse,Lacrimal gland,Stem cell,Krt5,33730555
Mouse,Lacrimal gland,Myoepithelial cell,Acta2,33730555
Mouse,Lacrimal gland,Myoepithelial cell,Myl9,33730555
Mouse,Lacrimal gland,Ductal cell,Pigr,33730555
Mouse,Lacrimal gland,Ductal cell,C3,33730555
Mouse,Lacrimal gland,Ductal cell,Lcn2,33730555
Mouse,Lacrimal gland,Ductal cell,Ltf,33730555
Mouse,Lacrimal gland,Ductal cell,Sftpd,33730555
Mouse,Lacrimal gland,Ductal cell,Serpinb2,33730555
Mouse,Lacrimal gland,Ductal cell,Serpinb5,33730555
Mouse,Lacrimal gland,Ductal cell,Cstb,33730555
Mouse,Lacrimal gland,Ductal cell,Cst6,33730555
Mouse,Lacrimal gland,Ductal cell,Aqp5,33730555
Human,Lacrimal gland,Epithelial cell,PAX6,33730555
Human,Lacrimal gland,Epithelial cell,FOXC1,33730555
Human,Lacrimal gland,Epithelial cell,AQP5,33730555
Human,Lacrimal gland,Myoepithelial cell,ACTA2,33730555
Human,Lacrimal gland,Myoepithelial cell,MYH11,33730555
Human,Lacrimal gland,Myoepithelial cell,MYLK,33730555
Human,Lacrimal gland,Myoepithelial cell,TPM2,33730555
Human,Lacrimal gland,Endothelial cell,CDH5,33730555
Human,Lacrimal gland,Endothelial cell,PECAM1,33730555
Human,Lacrimal gland,Lymphocyte,PTPRC,33730555
Human,Lacrimal gland,Lymphocyte,CD2,33730555
Human,Lacrimal gland,Basal cell,TP63,33730555
Human,Lacrimal gland,Acinar cell,LTF,33730555
Human,Lacrimal gland,Acinar cell,LCN1,33730555
Human,Lacrimal gland,Acinar cell,LYZ,33730555
Human,Lacrimal gland,Acinar cell,PRR27,33730555
Human,Lacrimal gland,Acinar cell,LACRT,33730555
Human,Lacrimal gland,Acinar cell,SCGB1D1,33730555
Human,Lacrimal gland,Acinar cell,SCGB2A1,33730555
Human,Lacrimal gland,Acinar cell,CST1,33730555
Human,Lacrimal gland,Acinar cell,CST4,33730555
Human,Lacrimal gland,Acinar cell,HTN1,33730555
Human,Lacrimal gland,Acinar cell,SMR3A,33730555
Human,Lacrimal gland,Acinar cell,SMR3B,33730555
Human,Lacrimal gland,Ductal cell,LCN2,33730555
Human,Lacrimal gland,Ductal cell,WFDC2,33730555
Human,Lacrimal gland,Ductal cell,C3,33730555
Human,Lacrimal gland tissue,Acinar cell,LTF,33730555
Human,Lacrimal gland tissue,Acinar cell,PRR27,33730555
Human,Lacrimal gland tissue,Acinar cell,SCGB2A1,33730555
Human,Lacrimal gland tissue,Acinar cell,HTN1,33730555
Human,Lacrimal gland tissue,Ductal cell,LCN2,33730555
Human,Lacrimal gland tissue,Ductal cell,WFDC2,33730555
Human,Lacrimal gland organoid,Basal cell,KRT5,33730555
Human,Lacrimal gland organoid,Basal cell,KRT14,33730555
Human,Lacrimal gland organoid,Basal cell,NGFR,33730555
Human,Lacrimal gland organoid,Basal cell,TP63,33730555
Human,Lacrimal gland organoid,Acinar cell,BPIFA1,33730555
Human,Lacrimal gland organoid,Differentiated cell,AQP5,33730555
Human,Lacrimal gland organoid,Differentiated cell,F3,33730555
Human,Lacrimal gland organoid,Differentiated cell,MUC16,33730555
Human,Lacrimal gland organoid,Differentiated cell,MUC5AC,33730555
Human,Lacrimal gland organoid,Differentiated cell,PIGR,33730555
Human,Lacrimal gland,Ductal cell,LCN2,33730555
Human,Lacrimal gland,Ductal cell,WFDC2,33730555
Human,Lacrimal gland,Acinar cell,CHRM1,33730555
Human,Lacrimal gland,Ductal and acinar cells,VIPR1,33730555
Human,Lacrimal gland,,CFTR,33730555
Human,Lacrimal gland,,CLCN3,33730555
Human,Lacrimal gland,,SLC12A4,33730555
Human,Lacrimal gland,,LRRC26,33730555
Human,Lacrimal gland,Acinar cell,LYZ,33730555
Human,Lacrimal gland,Acinar cell,LTF,33730555
Human,Lacrimal gland,Acinar cell,LCN1,33730555
Human,Lacrimal gland,Ductal cell,LCN2,33730555
Human,Lacrimal gland,Ductal cell,C3,33730555
Human,Lacrimal gland,Ductal cell,WFDC2,33730555
Human,Lacrimal gland,Ductal progenitor,KRT5,33730555
Human,Lacrimal gland,Acinar cell,BPIFA1,33730555
Mouse,Lacrimal gland,Ductal progenitor,KRT5,33730555
,,,PAX6,33730555
,,,AQP5,33730555
,,,LTF,33730555
,,,KRT5,33730555
,,,KI67,33730555
,,,ACTA2,33730555
,,,LYZ,33730555
,,,LCN2,33730555
,,,BPIFA1,33730555
,,,PRR27,33730555
,,,WFDC2,33730555
,,,SCGB2A1,33730555
,,,HTN1,33730555
,,,LCN1,33730555
Mouse,Retina,Microglia,Aif1,33836603
Mouse,Retina,Microglia,Trem2,33836603
Mouse,Retina,Microglia,Csf1r,33836603
Mouse,Retina,Microglia (MG0 cluster),Cx3cr1,33836603
Mouse,Retina,Microglia (MG0 cluster),Tmem119,33836603
Mouse,Retina,Microglia (MG0 cluster),Siglech,33836603
Mouse,Retina,Microglia (MG0 cluster),P2ry12,33836603
Mouse,Retina,Microglia (LcMG cluster),Cx3cr1,33836603
Mouse,Retina,Microglia (LcMG cluster),Tmem119,33836603
Mouse,Retina,Microglia (LcMG cluster),Siglech,33836603
Mouse,Retina,Microglia (LcMG cluster),P2ry12,33836603
Mouse,Retina,Myeloid cells,Mrc1,33836603
Mouse,Retina,Myeloid cells,CD163,33836603
Mouse,Retina,Myeloid cells,Ccr2,33836603
Mouse,Retina,Monocyte-derived macrophages,Cfp,33836603
Mouse,Retina,Monocyte-derived macrophages,Ifitm3,33836603
Mouse,Retina,Monocyte-derived macrophages,Ccr2,33836603
Mouse,Retina,Monocyte-derived macrophages,Mrc1,33836603
Mouse,Retina,Monocyte-derived macrophages,CD163,33836603
Mouse,Retina,Perivascular macrophages,Cfp,33836603
Mouse,Retina,Perivascular macrophages,Ifitm3,33836603
Mouse,Retina,Perivascular macrophages,Ccr2,33836603
Mouse,Retina,Perivascular macrophages,Mrc1,33836603
Mouse,Retina,Perivascular macrophages,CD163,33836603
Mouse,Retina,Microglia (sMG1 cluster),Snca,33836603
Mouse,Retina,Microglia (sMG1 cluster),Ube2l6,33836603
Mouse,Retina,Microglia (sMG2 cluster),Mif,33836603
Mouse,Retina,Microglia (sMG2 cluster),Hmox1,33836603
Mouse,Retina,Microglia (sMG2 cluster),Prdx1,33836603
Mouse,Retina,Microglia (sMG2 cluster),Igf1,33836603
Mouse,Retina,Microglia (sMG2 cluster),Lpl,33836603
Mouse,Retina,Microglia (sMG2 cluster),Fabp5,33836603
Mouse,Retina,Microglia (sMG2 cluster),Lgals3,33836603
Mouse,Retina,Microglia (sMG2 cluster),Ccl3,33836603
Mouse,Retina,Microglia (sMG2 cluster),Ccl2,33836603
Mouse,Retina,Microglia (sMG2 cluster),Rip3,33836603
Mouse,Retina,Microglia (sMG2 cluster),Mlkl,33836603
Mouse,Retina,Microglia,Iba-1,33836603
Mouse,Retina,Microglia,RIP1,33836603
Mouse,Retina,Microglia,RIP3,33836603
Mouse,Retina,sMG2 cells,RIP1,33836603
Mouse,Retina,sMG2 cells,RIP3,33836603
Mouse,Retina,Vascular endothelial cells,CD31,33836603
Mouse,Retina,Necroptotic microglia,RIP3,33836603
Mouse,Retina,Necroptotic microglia,MLKL,33836603
Mouse,Retina,Microglia,Iba-1,33836603
Mouse,Retina,Necroptotic microglia,FGF2,33836603
Mouse,Retina,Microglia,Iba-1,33836603
Mouse,Esophagus,Columnar transition epithelium,Krt8,33882290
Mouse,Esophagus,Columnar transition epithelium,Krt18,33882290
Mouse,Esophagus,Columnar transition epithelium,Cldn18,33882290
Mouse,Esophagus,Squamous transition epithelium,Krt14,33882290
Mouse,Esophagus,Squamous transition epithelium,Krt5,33882290
Mouse,Esophagus,Squamous transition epithelium,Trp63,33882290
Mouse,Esophagus,Transition epithelium (both columnar and squamous),EpCam,33882290
Human,Esophagus (Barrett's Esophagus),Metaplastic cells,KRT8,33882290
Human,Esophagus (Barrett's Esophagus),Metaplastic cells,AGR2,33882290
Human,Esophagus (Barrett's Esophagus),Metaplastic cells,VIL1,33882290
Human,Esophagus (Barrett's Esophagus),Metaplastic cells,KRT7,33882290
Human,Esophagus (Barrett's Esophagus),Metaplastic cells,KRT20,33882290
Mouse,Esophagus,SmoM2+ esophageal cells,EpCam,33882290
Mouse,Esophagus,Epithelial cells,Krt8,33882290
Mouse,Esophagus,Epithelial cells,Krt7,33882290
Mouse,Esophagus,Epithelial cells,EpCam,33882290
Human,Esophagus,Barrett's Esophagus cells,KRT8,33882290
Human,Esophagus,Barrett's Esophagus cells,AGR2,33882290
Human,Esophagus,Barrett's Esophagus cells,VIL1,33882290
Human,Esophagus,Barrett's Esophagus cells,KRT7,33882290
Human,Esophagus,Barrett's Esophagus cells,KRT20,33882290
Mouse,Esophagus,Squamous cells,Krt14,33882290
Mouse,Esophagus,Squamous cells,Krt4,33882290
Mouse,Esophagus,Squamous cells,Krt13,33882290
Mouse,Esophagus,Columnar metaplasia cells,Krt7,33882290
Mouse,Esophagus,Columnar metaplasia cells,Krt8,33882290
Mouse,Esophagus,Columnar metaplasia cells,Muc5ac,33882290
Mouse,Esophagus,Columnar metaplasia cells,Muc2,33882290
Mouse,Esophagus,Columnar metaplasia cells,Muc6,33882290
Mouse,Esophagus,Columnar metaplasia cells,Agr2,33882290
Mouse,Esophagus,Columnar metaplasia cells,Vil1,33882290
Mouse,Esophageal tissue,Basal epithelial cells,Krt14,33882290
Mouse,Esophageal tissue,Suprabasal differentiated cells,Krt13,33882290
Mouse,Esophageal tissue,Terminally differentiated cells,Sprr1b,33882290
Mouse,Esophageal tissue,Smo+ cells,Ptch1,33882290
Mouse,Esophageal tissue,Columnar cells,Krt8,33882290
Mouse,Esophageal tissue,Columnar cells,Krt18,33882290
Mouse,Esophageal tissue,Columnar cells,Krt19,33882290
Mouse,Esophagus,Basal cells,Itga6,33882290
Mouse,Esophagus,Basal cells,Itgb4,33882290
Mouse,Esophagus,Smo+ differentiated cells,Abca12,33882290
Mouse,Esophagus,Smo+ differentiated cells,Sprr1b,33882290
Mouse,Esophagus,Smo+/Krt8+ columnar-like cells,Sox9,33882290
Mouse,Esophagus,EpHI/K8+ cells,Krt7,33882290
Mouse,Esophagus,EpHI/K8+ cells,Muc5ac,33882290
Mouse,Esophagus,EpHI/K8+ cells,Tff1,33882290
Mouse,Esophagus,EpHI/K8neg cells,Krt5,33882290
Mouse,Esophagus,EpHI/K8neg cells,Krt14,33882290
Mouse,Esophagus,EpHI/K8neg cells,Trp63,33882290
Mouse,Embryonic esophagus,Embryonic esophageal cells,Krt8,33882290
Mouse,Embryonic esophagus,Embryonic esophageal cells,Krt7,33882290
Mouse,Embryonic esophagus,Embryonic esophageal cells,Krt20,33882290
Mouse,Esophagus,Epithelial cells,Sox9,33882290
Human,Barrett's esophagus,,SOX9,33882290
Mouse,GI tract epithelium,EpCam-positive cells,Sox9,33882290
Mouse,Esophagus,EpHI cells,Krt7,33882290
Mouse,Esophagus,EpHI cells,Krt8,33882290
Mouse,Esophagus,EpHI cells,Krt18,33882290
Mouse,Esophagus,EpHI cells,Krt20,33882290
Mouse,Esophageal tissue,EpHI/K8+ cells,Krt8,33882290
Mouse,Esophageal tissue,EpHI/K8neg cells,Krt8,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Ptch1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Gli1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Lgr5,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Axin2,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Lef1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Bmp6,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Krt20,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Foxc1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Foxe1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Runx2,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Zeb2,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Krt7,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Krt8,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Krt19,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Tff1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Muc5ac,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Muc4,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Gkn2,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Mgam,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Vil1,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,Foxa2,33882290
Mouse,Esophageal tissue,Columnar differentiated cells,GATA6,33882290
Mouse,Esophagus,Squamous cell,Krt7,33882290
Mouse,Esophagus,Squamous cell,Krt20,33882290
Mouse,Esophagus,Squamous cell,p63,33882290
,Esophagus,Esophageal cells,Krt8,33882290
,Esophagus,Esophageal cells,Sox9,33882290
,Esophagus,Esophageal cells,CyclinD1,33882290
Mouse,Esophagus,Columnar cells,Sox9,33882290
Mouse,Esophagus,Columnar/intestinal cells,K8,33882290
Mouse,Esophagus,Columnar/intestinal cells,A33,33882290
Human,Barrett's esophagus,Epithelial cells,Foxa2,33882290
Human,Barrett's esophagus,Epithelial cells,Agr2,33882290
Human,Barrett's esophagus,Epithelial cells,Muc2,33882290
Human,Esophagus,Columnar metaplasia cells,EpCam,33882290
Human,Esophagus,Columnar metaplasia cells,Krt8,33882290
Human,Esophagus,Columnar metaplasia cells,Sox9,33882290
Mouse,Lung,AT1 cell,Spock2,33947861
Mouse,Lung,AT2 cell,Lamp3,33947861
Mouse,Lung,Epithelial cell,Cdh1,33947861
Mouse,Lung,Mesenchymal cell,Pdgfra,33947861
Mouse,Lung,AT1 cell,HOPX,33947861
Mouse,Lung,AT2 cell,SFTPC,33947861
Mouse,Lung,Proliferating cells,KI67,33947861
Mouse,Lung,AT1 cell,NKX2-1,33947861
Mouse,Lung,AT2 cell,Sftpc,33947861
Mouse,Lung,AT2 cell,Sftpb,33947861
Mouse,Lung,AT1 cell,Pdpn,33947861
Mouse,Lung,AT1 cell,Hopx,33947861
Mouse,Lung,AT2 cell,Lamp3,33947861
Mouse,Lung,,Cdh1,33947861
Mouse,Lung,,Irf2,33947861
Mouse,Lung,AT1 cell,NKX2-1,33947861
Mouse,Lung,AT2 cell,Sftpc,33947861
Mouse,Lung,AT2 cell,Sftpb,33947861
Mouse,Lung,AT1 cell,Pdpn,33947861
Mouse,Lung,AT1 cell,Hopx,33947861
Mouse,Lung,AT2 cell,Lamp3,33947861
Mouse,Lung,,Cdh1,33947861
Mouse,Lung,,Irf2,33947861
Mouse,Lung,AT1 cell,Spock2,33947861
Mouse,Lung,AT2 cell,Lamp3,33947861
Mouse,Lung,AT1 and AT2 cell,Cdh1,33947861
Mouse,Lung,AT1 and AT2 cell,NKX2-1,33947861
Mouse,Lung,SOX9 progenitors,Sox9,33947861
Mouse,Lung,AT1 cells,Spock2,33947861
Mouse,Lung,AT1 cells,Lamp3,33947861
,,AT1 cells,Tead1/4,33947861
,,AT1 cells,Ctgf,33947861
,,AT1 cells,Cyr61,33947861
,,AT2 cells,CEBPA,33947861
Mouse,Lung,AT1 cell,HOPX,33947861
Mouse,Lung,AT2 cell,SFTPC,33947861
Mouse,Lung,AT2 cell,LAMP3,33947861
Mouse,Lung,AT1 cell,Ager,33947861
Mouse,Lung,AT1 cell,Hopx,33947861
Mouse,Lung,AT2 cell,Il33,33947861
Mouse,Lung,AT2 cell,Lcn2,33947861
Mouse,Lung,AT2 cell,SFTPC,33947861
Mouse,Lung,AT2 cell,LAMP3,33947861
Mouse,Lung,AT1 cell,HOPX,33947861
Mouse,Lung,AT1 cell,PDPN,33947861
,Lung,AT2 cell,Lamp3,33947861
,Lung,AT1 cell,Spock2,33947861
,Lung,Progenitor cell,Sox9,33947861
,Lung,Proliferative cell,Mki67,33947861
Mouse,Lung,AT1 cell,NKX2-1,33947861
Mouse,Lung,AT2 cell,SFTPC,33947861
Mouse,Lung,AT2 cell,LAMP3,33947861
Mouse,Lung,AT1 cell,YAP/TAZ,33947861
Mouse,Lung,AT2 cell,CEBPA,33947861
Mouse,Lung,AT2 cell,LAMP3,33947861
Mouse,Lung,AT2 cell,ECAD,33947861
,,Epithelial cell,Nkx2-1,33947861
,,Epithelial cell,Epcam,33947861
,,Endothelial cell,Cdh5,33947861
,,Immune cell,Runx1,33947861
,,Mesenchymal cell,Tbx4,33947861
Human,LGE (Lateral Ganglionic Eminence),D1-MSNs (D1 medium spiny neurons),ISL1,33958447
Human,LGE (Lateral Ganglionic Eminence),D2-MSNs (D2 medium spiny neurons),SIX3,33958447
Human,LGE (Lateral Ganglionic Eminence),MGE interneurons,NKX2.1,33958447
Human,LGE (Lateral Ganglionic Eminence),MGE interneurons,LHX6,33958447
Human,LGE (Lateral Ganglionic Eminence),MGE interneurons,LHX8,33958447
Human,LGE (Lateral Ganglionic Eminence),dorsal LGE (dLGE) interneurons,SP8,33958447
Human,LGE (Lateral Ganglionic Eminence),dorsal LGE (dLGE) interneurons,COUP-TFII (NR2F2),33958447
Human,LGE (Lateral Ganglionic Eminence),dorsal LGE (dLGE) interneurons,PAX6,33958447
Human,Striatum,Pre-MSN,OCT6 (POU3F1),33958447
Human,Striatum,Pre-MSN,ISL1,33958447
Human,Striatum,Pre-MSN,SIX3,33958447
Human,Striatum,Pre-MSN,CTIP2,33958447
Human,,D1-MSNs,ISL1,33958447
Human,,D2-MSNs,SIX3,33958447
Human,,Pre-MSNs,OCT6,33958447
Human,,Mature D1-MSNs,NEFM,33958447
Human,,Postmitotic neurons (SVZ of LGE),OCT6,33958447
Human,,APs (Ancestal Progenitors),OTX1,33958447
Human,,BPs (Basal Progenitors),VAX1,33958447
Human,,MSNs (Medium Spiny Neurons),POU2F2,33958447
Human,,D2-MSNs (D2 Medium Spiny Neurons),NANOG,33958447
Human,,D1-MSNs (D1 Medium Spiny Neurons),FOXO1,33958447
Mouse,,D2-MSN,IKZF1,33958447
Human,,D1-MSN,IKZF1,33958447
,,D2-MSN,MAFB,33958447
,,pre-MSN,OCT6,33958447
Human,Striatum,D1-MSNs (patch cells),PDYN,33958447
Human,Striatum,D1-MSNs (patch cells),TSHZ1,33958447
Human,Striatum,D2-MSNs (patch cells),PDYN,33958447
Human,Striatum,D2-MSNs (patch cells),TSHZ1,33958447
Human,LGE (Lateral Ganglionic Eminence),Apical Progenitors,SALL3,33958447
Human,LGE (Lateral Ganglionic Eminence),Apical Progenitors,LINC01896,33958447
Human,Striatum,D1-MSNs,ZNF467,33958447
Human,Striatum,D2-MSNs,ZNF467,33958447
Human,Striatum,D1-MSNs,OCT6,33958447
Human,Striatum,D2-MSNs,OCT6,33958447
Human,Striatum,D1-MSNs,IKZF1,33958447
Human,Striatum,D2-MSNs,MAFB,33958447
Human,Brain,Medium Spiny Neurons (MSNs),PDYN,33958447
Human,Brain,Medium Spiny Neurons (MSNs),TSHZ1,33958447
Human,Brain,D1 MSNs,ISL1,33958447
Human,Brain,D2 MSNs,SIX3,33958447
Mouse,Oesophagus,Basal cell,KRT14,33972733
Mouse,Oesophagus,Suprabasal cell,KRT4,33972733
Mouse,Oesophagus,Basal progenitor cell,SOX2,33972733
Mouse,Oesophagus,Suprabasal differentiated cell,KLF4,33972733
Mouse,Oesophagus,Basal cell,KLF4,33972733
Mouse,Oesophagus,Suprabasal cell,KRT4,33972733
Mouse,Oesophagus,Basal cell,KRT14,33972733
Mouse,Oesophagus,Basal and suprabasal cell,SOX2,33972733
Mouse,Olfactory epithelium,Basal cell,KLF4,33972733
Mouse,Olfactory epithelium,Basal cell,KRT4,33972733
Mouse,Olfactory epithelium,Basal cell,KRT14,33972733
Mouse,,Basal cell,KLF4,33972733
Mouse,,Basal cell,YAP,33972733
Mouse,,Basal cell,Cyr61,33972733
Mouse,,Basal cell,Ctgf,33972733
Mouse,,Basal cell,Thbs1,33972733
Mouse,,Basal cell,Cav1,33972733
Mouse,,Basal cell,Klf2,33972733
Mouse,,Basal cell,Dcn,33972733
Mouse,,Basal cell,Krt4,33972733
Mouse,,Basal cell,Krt13,33972733
Mouse,,Basal cell,Cdnk1a,33972733
Mouse,,Basal cell,Cebpb,33972733
,,basal cell,Cd44,33972733
,,basal cell,Ly6a,33972733
,,basal cell,Mt2,33972733
,oesophagus,epithelial cell,Krt8,33972733
,oesophagus,epithelial cell,Krt17,33972733
,oesophagus,epithelial cell,Krt19,33972733
,oesophagus,epithelial cell,Lgr5,33972733
,,basal cell,Tnc,33972733
,,basal cell,Pdpn,33972733
,,basal cell,Rhoc,33972733
,,basal cell,Evl,33972733
,,basal cell,Vcan,33972733
,,basal cell,Mmp14,33972733
,,basal cell,Dcn,33972733
,,basal cell,Lad1,33972733
,,basal cell,Cfl1,33972733
,,basal cell,Dstn,33972733
,,basal cell,Dsc3,33972733
,,basal cell,Rhob,33972733
,,basal cell,Klf4,33972733
,,basal cell,Krt4,33972733
,,basal cell,Krt13,33972733
,,basal cell,Cdkn1a,33972733
,,basal cell,Cebpb,33972733
Mouse,,Basal cell,Klf4,33972733
Mouse,,Basal cell,Cyr61,33972733
Mouse,,Basal cell,Thbs1,33972733
Mouse,,Basal cell,Nrg1,33972733
Mouse,,Basal cell,Nrg2,33972733
Mouse,,Basal cell,Klf6,33972733
Mouse,,Basal cell,Hbegf,33972733
Mouse,,Basal cell,Ptgs2,33972733
Mouse,,Basal cell,Igfbp2,33972733
Mouse,,Basal cell,Igfbp7,33972733
Mouse,,Basal cell,Cav1,33972733
Mouse,,Basal cell,Klf2,33972733
Mouse,,Basal cell,Amotl1,33972733
Mouse,,Basal cell,Wtip,33972733
Mouse,,Basal cell,Ajuba,33972733
Mouse,,Basal cell,Ctgf,33972733
Mouse,,Basal cell,Dcn,33972733
Mouse,Oesophageal tissue,Basal cell,KLF4,33972733
Mouse,,Epithelial cell,Ep-Cam,33972733
Mouse,,Immune cell,CD45,33972733
Mouse,,Basal cell,Krt14,33972733
Mouse,,Basal cell,Itgb1,33972733
Mouse,,Basal cell,Itga6,33972733
Mouse,,Differentiated cell,Tgm3,33972733
Mouse,,Differentiated cell,Krt13,33972733
Mouse,,Differentiated cell,Grhl3,33972733
Mouse,,Fibroblast,Col1a2,33972733
Mouse,,Fibroblast,Col1a1,33972733
Mouse,,Fibroblast,Fn1,33972733
Mouse,,Fibroblast,Pdgfra,33972733
Mouse,,Differentiated cell,Krt4,33972733
Mouse,,Differentiated cell,Sbsn,33972733
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt17,33984282
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt4,33984282
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt19,33984282
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt6a,33984282
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt13,33984282
Mouse,Corneal epithelial tissue,Conjunctival cells,Krt8,33984282
Mouse,Corneal epithelial tissue,Basal conjunctival/limbal epithelial cells,Krt15,33984282
Mouse,Corneal epithelial tissue,Supra-basal conjunctival/limbal epithelial cells,Krt15,33984282
Mouse,Corneal epithelial tissue,Basal conjunctival cells,Krt14,33984282
Mouse,Corneal epithelial tissue,Supra-basal conjunctival cells,Krt14,33984282
Mouse,Corneal epithelial tissue,Basal limbal cells (Cluster 3-4),Krt15,33984282
Mouse,Corneal epithelial tissue,Basal limbal cells (Cluster 3-4),Krt14,33984282
Mouse,Corneal epithelial tissue,Basal cells (Cluster 1),Itgb1,33984282
Mouse,Corneal epithelial tissue,Basal cells (Cluster 1),Itgb4,33984282
Mouse,Corneal epithelial tissue,Basal cells (Cluster 1),Ccnd1,33984282
Mouse,Corneal epithelial tissue,Supra-basal cells (Cluster 2),Cld4,33984282
Mouse,Corneal epithelial tissue,Supra-basal cells (Cluster 2),Dsg1a,33984282
Mouse,Corneal epithelial tissue,Supra-basal cells (Cluster 2),Cdkn1a,33984282
Mouse,Corneal epithelial tissue,Corneal cells (Clusters 6-9),Krt12,33984282
,,conjunctival cells,Krt4,33984282
,,corneal cells,Krt12,33984282
,,outer limbal basal epithelial cells,Krt15,33984282
,,outer limbal basal epithelial cells,Ifitm3,33984282
,,outer limbal basal epithelial cells,Cd63,33984282
,,inner limbal epithelial cells,Atf3,33984282
,,inner limbal epithelial cells,Mt1-2,33984282
,,limbal supra-basal cells,Prdm1,33984282
,,basal outer limbal epithelial cells,Krt14,33984282
,,basal outer limbal epithelial cells,Krt17,33984282
,,basal inner limbal epithelial cells,Krt14,33984282
,,basal inner limbal epithelial cells,Krt12,33984282
,,conjunctival cells,Krt19,33984282
,,conjunctival cells,Krt17,33984282
,,conjunctival cells,Krt6,33984282
,,conjunctival cells,Krt8,33984282
,Cornea,Outer limbal stem cells (qLSCs),Gpha2,33984282
,Cornea,Outer limbal stem cells (qLSCs),Ifitm3,33984282
,Cornea,Outer limbal stem cells (qLSCs),Cd63,33984282
,Cornea,Epithelial cells,Krt17,33984282
Human,,LSCs (Limbal Stem Cells),IFITM3,33984282
