pmid,species,tissue_type,cell_name,markers
34225455,Human,,Circulating tumor cell (CTC),"['MCSP', 'MCAM', 'LNGFR', 'BRAFV600E']"
34225455,Human,,Melanoma cell,"['MCSP', 'MCAM', 'LNGFR']"
34225455,,,SK-MEL-28 melanoma cell,"['MCSP', 'MCAM', 'LNGFR']"
34273276,Mouse,Retina,Arterial ECs,"['Cldn5', 'Spock2', 'Lef1', 'Adgra2']"
34273276,Mouse,Retina,"Astrocytes, bipolar cells, and Müller glial cells",['Tgfβ2']
34273276,Mouse,Retina,Capillary ECs,"['Cldn5', 'Spock2', 'Lef1', 'Adgra2']"
34273276,Mouse,Retina,D-tip cell,"['Cldn5', 'Mfsd2a', 'Pmepa1', 'Cdh2', 'Fn1', 'Cdkn1a', 'Cdh11', 'Apod', 'Pmepa1', 'CLDN5', 'CLDN5', 'MFSD2A']"
34273276,Mouse,Retina,Endothelial cell,"['Pecam1', 'Cdh5', 'Cdh5', 'Pecam1', 'Cdh5']"
34273276,Mouse,Retina,Endothelial cells (ECs),"['Tgfβr2', 'Alk5']"
34273276,Mouse,Retina,Immune cells,['Tgfβ1']
34273276,Mouse,Retina,Müller glial cells and pericytes,['Tgfβ3']
34273276,Mouse,Retina,Pericyte,"['Acta2', 'Vim', 'Tagln', 'Rock2', 'α-SMA (Acta2)', 'pMLC2']"
34273276,Mouse,Retina,S-tip cell,"['Angpt2', 'Plvap', 'Esm1', 'Plvap', 'Cdh5']"
34273276,Mouse,Retina,Tip cell,"['Clec1a', 'Chst1', 'Esm1', 'Mfsd2a']"
34273276,Mouse,Retina,Tip cell (diving or D-tip cell cluster),['Apod']
34273276,Mouse,Retina,Tip cell (superficial or S-tip cell cluster),"['Esm1', 'Mcam', 'Chst1', 'Nid2', 'Rhoc']"
34273276,Mouse,Retina,Venous ECs,"['Cldn5', 'Spock2', 'Lef1', 'Adgra2']"
34273276,,Retina,Arterial ECs,"['Unc5b', 'Bmx']"
34273276,,Retina,Capillary ECs,"['Mfsd2a', 'Slc22a8']"
34273276,,Retina,Proliferative ECs,"['Mki67', 'Birc5']"
34273276,,Retina,Tip cell ECs,"['Kcne3', 'Angpt2']"
34273276,,Retina,Venous ECs,"['Hmgn2', 'Ptgisi']"
34273276,,,EC,"['Cldn5', 'Pecam1']"
34273276,,,Endothelial tip cell,"['DLL4', 'VEGFR2', 'UNC5B', 'ESM1']"
34282123,Human,Blood,CD4+ T cell,['CD4']
34282123,Human,Blood,CD8+ T cell,['CD8']
34282123,Human,Blood,"Cytotoxic CD4+ T cells (CD4 CTL, C13 cluster)","['GZMA', 'GZMB', 'GZMH', 'NKG7']"
34282123,Human,Blood,MAIT cell,"['TRAV1-2', 'TRAJ33']"
34282123,Human,Brain vessels,CD4 CTLs,"['VLA-4', 'LFA-1', 'Mac-1', 'CCL4', 'CCL5', 'CX3CR1', 'CD99', 'SELPLG']"
34282123,Human,Brain vessels,CD8+ T cells,"['VLA-4', 'LFA-1', 'Mac-1', 'CCL4', 'CCL5', 'CX3CR1', 'CD99', 'SELPLG']"
34282123,Human,Brain vessels,Central memory CD8+ T cells,"['ITGAM', 'ITGB1', 'PRSS23', 'SPON2', 'ZNF683']"
34282123,Human,Peripheral blood,CD3+ T cell,['CD3']
34282123,Human,Peripheral blood,CD4 CTL,['CD4']
34282123,Human,Peripheral blood,CD8 CTL,['CD8']
34282123,Human,Peripheral blood,Naïve CD4+ T cell,"['SELL', 'CCR7', 'TCF7', 'LEF1']"
34282123,Human,,CD4+ T cells (cytotoxic),"['GZMA', 'GZMB', 'PRF1', 'NKG7']"
34282123,Human,,CD4+ T cells (naïve),"['SELL', 'CCR7', 'TCF7', 'LEF1']"
34282123,Human,,CD8+ T cells (central memory),"['CD27', 'SELL', 'CCR7']"
34282123,Human,,CD8+ T cells (naïve),"['SELL', 'CCR7', 'TCF7', 'LEF1']"
34282123,Human,,CD8+ T cells (terminal effector),"['GZMA', 'GZMB', 'PRF1', 'NKG7']"
34282123,Human,,CD8+ T cells (transitional),['GZMK']
34282123,Human,,Regulatory CD4+ T cells,"['FOXP3', 'CTLA4', 'TIGIT', 'IL2RA']"
34282123,Human,,Vd2 gamma delta T cells,"['TRDV2', 'TRGV9']"
34282123,,,CD8+ T cells (central memory),"['GZMH', 'PRF1', 'FGFBP2', 'CX3CR1', 'ADGRG1']"
34282123,,,"CD8+ T cells (terminal effector, C11 cluster)","['KLRC3', 'KLRF1', 'KLRB1', 'KIR3DL1', 'KIR3DL2', 'KIR2DL3']"
34282123,,,"CD8+ T cells (terminal effector, C6 cluster)","['ITGAM', 'ITGB1', 'ZNF683', 'CD226', 'S100A4', 'CD52', 'S100A6']"
34284135,Human,Yolk sac,YSMPs (Yolk Sac Myeloid-biased Progenitors),"['MYB', 'CD34', 'PTPRC/CD45', 'CD44']"
34284135,Human,,Erythroid cells,"['CD71', 'CD235a', 'CD74', 'CD34', 'CD45', 'CD71', 'CD235a']"
34284135,Human,,Hematopoietic stem and progenitor cells (HSPCs),"['CD34', 'CD45']"
34284135,,,Definitive RBCs,"['HBG1 (γ-globin)', 'HBG2 (γ-globin)', 'HBB (β-globin)']"
34284135,,,Endothelial cell,"['CDH5', 'ESAM']"
34284135,,,Endothelial cells,['CDH5']
34284135,,,Erythroid cells,['TFRC']
34284135,,,Erythroid cells (state 2),"['CD74', 'CD81', 'C1QBP', 'EPOR', 'HBD', 'HBE1']"
34284135,,,Erythroid progenitor cells,"['GATA1', 'BCL11A']"
34284135,,,HECs (Hematopoietic-Endothelial cells),"['KDR', 'SOX17']"
34284135,,,Hematopoietic cells,"['RUNX1', 'GATA2']"
34284135,,,Hematopoietic-endothelial cells (HECs),"['ETV2', 'LMO2', 'FLI1']"
34284135,,,Non-hematopoietic cells,"['SOX7', 'SOX17']"
34284135,,,Ortho-E cells,['FOXO3']
34284135,,,Primitive RBCs,['HBE (ε-globin)']
34284135,,,Suspension cells (SCs),"['CD34', 'CD45']"
34284135,,,erythroid cells,"['GATA1', 'TAL1']"
34284135,,,hematopoietic cells,"['GATA1', 'TAL1', 'RUNX1', 'CEBPD', 'MYB', 'ELF1']"
34284135,,,lateral mesoderm-derived cells,"['MECOM', 'ETS1', 'ELK3', 'ERG', 'SOX18']"
34284135,,,myeloid cells,"['CEBPD', 'MYB']"
34322127,Human,,Activated B cells,['High-SHM outliers']
34322127,Human,,B cell,"['CD3E', 'SDC1']"
34322127,Human,,B cell (activated),['CD83']
34322127,Human,,B cell (marginal zone),"['FCRL3', 'CD1C']"
34322127,Human,,B cell (memory),"['CD27', 'TACI']"
34322127,Human,,B cell (naïve),['CD23A']
34322127,Human,,CD4+ T cell,"['GZMA', 'CD4']"
34322127,Human,,CD4+ T cell (effector),"['CCL5', 'GZMK']"
34322127,Human,,CD4+ T cell (highly expanded),"['CCL5', 'GZMA', 'IL32', 'CD99', 'NFKBIA']"
34322127,Human,,CD4+ T cell (memory),['S100A4']
34322127,Human,,CD4+ T cell (naïve),"['SELL', 'LEF1']"
34322127,Human,,CD4+ T cell (regulatory),['FOXP3']
34322127,Human,,CD4+ T cells (naïve),"['SELL', 'LDHB', 'NOSIP', 'PABPC1']"
34322127,Human,,CD8+ T cell,"['PRF1', 'GZMH', 'GNLY', 'CD8A']"
34322127,Human,,CD8+ T cell (effector),"['GZMB', 'NKG7']"
34322127,Human,,CD8+ T cell (high clonal expansion),"['PRF1', 'GZMH', 'GNLY', 'NKG7', 'CCL5', 'NFKBIA', 'S100A4', 'S100A6', 'IFITM2', 'HLA-A', 'HLA-B', 'HLA-C', 'B2M']"
34322127,Human,,CD8+ T cell (memory),"['IL7R', 'CD40LG']"
34322127,Human,,CD8+ T cell (naïve),"['SELL', 'TCF7']"
34322127,Human,,CD8+ T cell (unexpanded),"['IL7R', 'LTB', 'LDHB', 'NOSIP', 'EEF1B2', 'NPM1', 'TPT1', 'PABPC1']"
34322127,Human,,CD8+ and CD4+ memory T cells,"['Granzyme A', 'Granzyme K', 'NFKBIA', 'DUSP1']"
34322127,Human,,Cytotoxic effector CD4+ T cell,['GZMA']
34322127,Human,,Cytotoxic effector CD8+ T cell,"['PRF1', 'GZMH', 'GNLY']"
34322127,Human,,Effector CD8+ T cell,"['GZMB', 'NKG7']"
34322127,Human,,Expanded B cell clonotypes,"['VIM', 'HSBP90', 'CALR', 'PPIB', 'Downregulation of MHC class II genes (CD74', 'HLA-DR', '-DQA1', '-DRB1)']"
34322127,Human,,Memory B cells,['High SHM levels']
34322127,Human,,Naïve and activated B cells,['Low SHM levels']
34324441,Human,PBMCs (Peripheral Blood Mononuclear Cells),,"['CD19', 'CD45RA', 'HLA-DR', 'CD8', 'CD127', 'CD27', 'CD4', 'CRO', 'CD40', 'CD56', 'CD38', 'CD3', 'CD14', 'CD45']"
34324441,Human,Peripheral blood,Treg,"['CD4+CD25+CD127lo/–', 'FOXP3', 'CD27', 'CTLA-4', 'HLA-DR']"
34324441,Human,Peripheral blood,non-Treg,"['CD4+CD25loCD127hi CD45RO+', 'CD45RO+CD62Llo', 'CD45RO+CD62Lhi']"
34324441,Human,,Activated Treg cell,"['CD44', 'CCR7']"
34324441,Human,,CD8+ T cell,"['PRF1', 'GZMB', 'CD69', 'HLA-DRA', 'PRF1', 'GZMB', 'CD8']"
34324441,Human,,Conventional T cell,"['ICOS', 'CTLA4']"
34324441,Human,,GZMB-activated cells,"['GZMB', 'GZMB']"
34324441,Human,,MAIT cell,"['PRF1', 'CD69', 'GZMA', 'CXCR4', 'Killer cell lectin like receptor B1']"
34324441,Human,,Memory Treg cell,"['CD25', 'BCL2', 'CTLA4', 'ICOS', 'CD27', 'SELL', 'MKI67']"
34324441,Human,,NK cell,"['GZMB', 'GZMB']"
34324441,Human,,PRF1-activated cells,"['PRF1', 'PRF1']"
34324441,Human,,Proliferating Treg cell,['MKI67']
34324441,Human,,Treg,"['FOXP3', 'CD27', 'CTLA-4', 'HLA-DR', 'FOXP3', 'CD27', 'CTLA-4', 'HLA-DR', 'TCRα', 'TCRβ']"
34324441,Human,,Treg ( Regulatory T cell ),"['FOXP3', 'CD25']"
34324441,Human,,Treg cell,"['FOXP3', 'TNFRSF18', 'LRRC32', 'IKZF1', 'HLA-DRA', 'IL2RA', 'CISH', 'SOCS2', 'BCL2', 'PRDM1', 'HLA-DR', 'CD27', 'FOXP3', 'CD25', 'GITR', 'CD27', 'HLA-DRA', 'GARP']"
34326311,Human,Blood,MAIT cell,"['IFNGR1', 'STAT1', 'TNFRSF1B', 'TNFAIP3', 'TNFSF8']"
34326311,Human,Blood,Monocyte,"['CD83', 'FCGR1A', 'HLA-DRA', 'HLA-DPB1', 'HLA-DMA']"
34326311,Human,Blood,NKT cell,['CXCR4']
34326311,Human,Blood,Non-classical monocyte,['FCGR3A']
34326311,Human,,B cell,['CD79A']
34326311,Human,,CD8 CTLs,"['CD3D', 'PTPRC', 'LCK', 'CSK']"
34326311,Human,,CD8 cytotoxic lymphocyte,"['CD8A', 'GZMA']"
34326311,Human,,Classical monocyte,"['LYZ', 'CD14', 'FCGR3A-']"
34326311,Human,,Effector memory CD8 T cell,"['GZMB', 'PRF1']"
34326311,Human,,Intermediate monocyte,"['CD14', 'FCGR3A']"
34326311,Human,,MAIT,['TRAV1-2']
34326311,Human,,MAIT cell,['CXCR4']
34326311,Human,,Memory B cell,['MS4A1']
34326311,Human,,Myeloid DC,['CD1C']
34326311,Human,,NK cell,"['GNLY', 'NKG7', 'CD38', 'CXCR4']"
34326311,Human,,NK cells,"['KLRC2/NKG2C', 'FGFBP2/Ksp37', 'LAG3', 'GZMB', 'CD38', 'CXCR4']"
34326311,Human,,NKT cell,"['NKG7', 'CXCR4']"
34326311,Human,,Naive B cell,"['MS4A1', 'CCR7', 'SELL']"
34326311,Human,,Naive CD4 T cell,['CD4']
34326311,Human,,Naive CD8 T cell,"['CD8A', 'CCR7']"
34326311,Human,,Non-classical monocyte,"['LYZ', 'FCGR3A']"
34326311,Human,,Plasma cell,['MZB1']
34326311,Human,,Proliferative T lymphocyte,['MKI67']
34326311,Human,,T cell,['CD3E']
34326311,Human,,Treg,['SELL']
34326311,Human,,pDC dendritic cell,['CLEC4C']
34326311,Human,,γδ T cell,"['TRGV9', 'TRDV2']"
34385390,Human,Barrett's esophagus (BE),Columnar cells,"['MUC5AC', 'KRT20']"
34385390,Human,Barrett's esophagus (BE),Enteroendocrine-like cells,"['NEUROG3', 'CHGA']"
34385390,Human,Barrett's esophagus (BE),Goblet cells,"['MUC2', 'TFF3']"
34385390,Human,Barrett's esophagus (BE),Undifferentiated cells,['OLFM4']
34385390,Human,Esophagus,Barrett's Esophagus cell,"['c-MYC', 'HNF4A']"
34385390,Human,N-SCJ,MUC5Bhigh cell type (C4),['MUC5B']
34385390,Human,N-SCJ,Residual embryonic cells (C3),"['KRT7', 'MUC4']"
34385390,Human,N-SCJ,Transitional basal cells (C1 and C2),"['P63', 'KRT5', 'KRT7']"
34385390,Human,SMG,"Duct cells, oncocytes, mucous cells, myoepithelial cells","['CDH1', 'KRT5', 'KRT8', 'KRT7']"
34385390,Human,SMG,Epithelial cells,"['MUC5B', 'KRT23', 'AGR2']"
34385390,Human,SMG,Quiescent cells,['MKI67']
34385390,Human,SMG,Transitional basal progenitors,"['P63', 'KRT5', 'KRT7']"
34385390,Human,Submandibular gland (SMG),Intercalated and main duct cells,"['P63', 'KRT5', 'KRT7']"
34385390,Human,,BE cells,"['MYC', 'HNF4A']"
34385390,Human,,Epithelial cells,"['KRT7', 'MUC5B', 'P63']"
34389613,Human,Duodenum,T cells,['CCR9']
34389613,Human,Esophagus,CD4+ T cells,['GPR15']
34389613,Human,Esophagus,CD8+ cells,"['IFNG', 'GZMB', 'GNLY']"
34389613,Human,Esophagus,Pathogenic effector TH2 cells,['GPR15']
34389613,Human,Esophagus,TH17 cells,"['IL26', 'IL17A', 'IL17F']"
34389613,Human,Esophagus,peTH2 cell,"['GPR15', 'GPR15', 'CD161', 'IL-25R', 'IL-33R', 'CCR8', 'FFAR3', 'HPGDS', 'PPAR-γ']"
34389613,Human,Esophagus and Duodenum,T cells,"['ITGA4', 'ITGB7']"
34389613,Human,Peripheral blood,CD4+ T cell,['CD154']
34389613,Human,Peripheral blood,Memory CD4+ T cell,"['CD3', 'CD4', 'CD45RA', 'CRTH2', 'CD161']"
34389613,Human,Peripheral blood,Memory CD4+ T cells,['CRTH2']
34389613,Human,Peripheral blood,T cell,"['GPR15', 'FFAR3']"
34389613,Human,Peripheral blood,peTH2 cell,"['CRTH2', 'CD161', 'FFAR3']"
34389613,Human,,CRTH2+CD161+ memory CD4+ T cells,"['CRTH2', 'CD161']"
34389613,Human,,CRTH2+CD161- memory CD4+ T cells,['CRTH2']
34389613,Human,,peTH2 cells,"['IL4', 'IL5', 'IL9', 'IL13', 'HPGDS', 'IL17RB', 'IL1RL1']"
34389613,,,Eosinophil,"['SIGLEC8', 'CCR3', 'PTGDR2', 'IL5RA', 'CLC', 'RNASE2']"
34389613,,,Neutrophil,"['CXCR2', 'FCGR3A', 'FCGR3B']"
34408142,Human,,PSM,"['TBX6', 'HES7', 'DLL3']"
34408142,Human,,Sclerotome,"['PAX1', 'UNCX', 'CRABP1', 'PAX1']"
34408142,Human,,Somites,"['PAX3', 'MEOX1']"
34408142,Human,,Syndetome,"['SCX', 'COL1A2', 'COL9A3', 'COL3A1', 'COL12A1', 'POSTN', 'SCX', 'MKX', 'TNMD', 'COL1A1', 'COL1A2', 'FMOD']"
34408142,Human,,Tenocytes,"['SCX', 'COL1A2', 'COL3A1', 'DCN']"
34408142,Human,,iPSC-derived tenocytes,"['SCX', 'MKX', 'TNMD', 'COL1A1', 'COL1A2', 'FMOD']"
34408142,Human,,iPSCs,"['NANOG', 'OCT3/4']"
34408142,Mouse,,tenocyte-like cells,"['Scx', 'Mkx']"
34408142,,,Tenocyte,['SCX']
34408142,,,iPSCs,"['NANOG', 'OCT3/4']"
34408142,,,presomitic mesoderm,"['TBX6', 'HES7']"
34408142,,,sclerotome,"['PAX1', 'UNCX']"
34408142,,,somites,"['PAX3', 'MEOX1']"
34408142,,,syndetome,"['SCX', 'COL1A2']"
34416169,Mouse,SCN (Suprachiasmatic nucleus),Neuron,"['AVP', 'VIP', 'Grp', 'Nms', 'Cck', 'C1ql3', 'Bdnf']"
34416169,Mouse,Suprachiasmatic nucleus,,"['Vip', 'Avp', 'Nms', 'Cck', 'Prok2', 'Syt10', 'Lhx1', 'Rorb', 'Vipr2', 'Avpr1a', 'Drd1', 'Rgs16', 'C1q13', 'Calb1', 'Calb2', 'Dlk2', 'Pea15a', 'Penk', 'Scg2', 'Sst', 'Gad1', 'Gad2', 'Slc32a1', 'Slc17a6', 'Vgf']"
34416169,Mouse,Suprachiasmatic nucleus (SCN),AVP-expressing cell,['AVP']
34416169,Mouse,Suprachiasmatic nucleus (SCN),Avp-expressing cells,['Avp']
34416169,Mouse,Suprachiasmatic nucleus (SCN),CCK-expressing cell,['CCK']
34416169,Mouse,Suprachiasmatic nucleus (SCN),Cck+/Prok2+ cells,['Prok2']
34416169,Mouse,Suprachiasmatic nucleus (SCN),Cck-expressing cells,['Cck']
34416169,Mouse,Suprachiasmatic nucleus (SCN),VIP-expressing cell,['VIP']
34416169,Mouse,Suprachiasmatic nucleus (SCN),Vip-expressing cells,['Vip']
34416169,Mouse,,AVP clusters (light and dark),['Grin2b']
34416169,Mouse,,AVP non-light responsive clusters,['Vipr2']
34416169,Mouse,,VIP+ non-light activated cluster 6,"['Gabra2', 'Gabra4']"
34416429,Human,Barrett's esophagus (BE),BE-specific cell,"['EPCAM', 'TFF3', 'TFF1', 'TFF2']"
34416429,Human,Esophageal tissue,Cardia-stomach cell,"['CLDN18', 'TFF2']"
34416429,Human,Esophageal tissue,Columnar epithelial cell,['EPCAM']
34416429,Human,Esophageal tissue,Columnar-epithelial cells (cardia-like),"['MUC5AC', 'TFF1', 'TFF2']"
34416429,Human,Esophageal tissue,Columnar-epithelial cells (intestinal-like),['MUC2']
34416429,Human,Esophageal tissue,Epithelial cell,['CDH1']
34416429,Human,Esophageal tissue,Glandular BE cells,['EPCAM']
34416429,Human,Esophageal tissue,Goblet cells,"['MUC2', 'MUC5AC', 'TFF1', 'TFF2', 'TFF3']"
34416429,Human,Esophageal tissue,Immune cells,"['CD247', 'CD3D', 'CD3E']"
34416429,Human,Esophageal tissue,Intestinal-type cell,"['MUC2', 'VIL']"
34416429,Human,Esophageal tissue,Lamina propria cell,['VIM']
34416429,Human,Esophageal tissue,Squamous epithelial cell,['TP63']
34416429,Human,Esophageal tissue,Stratified esophageal cells,['TP63']
34416429,Human,Squamous epithelium (SE),SE-specific cell,"['KRT4', 'KRT15']"
34416429,Human,Squamous epithelium (SE) epithelium,SE-specific cell,['TP63']
34487375,Mouse,Hypothalamus,Extra-SCN hypothalamic neurons,"['Sst', 'Gal']"
34487375,Mouse,SCN,,"['Prok2', 'ProkR2', 'Vip', 'Vipr2', 'Avp', 'Avpr1a', 'Grp', 'Grpr']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Astrocytes,"['Aqp4', 'Gfap']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Endothelial cells,"['Lum', 'Dcn']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Ependymocytes,"['Tmem212', 'Tctex1d4']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Microglia,"['Ly86', 'C1qa']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Oligodendrocytes,"['Mog', 'Plp1']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Putative SCN neurons,"['Nms', 'Avp']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),Radial glia,"['Ccnb1', 'Ube2c']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN cells,"['Prok2', 'Rasl11b', 'Nr1d1', 'Rgs16', 'Rasd1']"
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN subtype 1,['Avp']
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN subtype 2,['Grp']
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN subtype 3,['Vip']
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN subtype 4,['Cck']
34487375,Mouse,SCN (Suprachiasmatic nucleus),SCN subtype 5,['C1ql3']
34487375,Mouse,Suprachiasmatic nucleus,AVP+ cells,['AVP']
34487375,Mouse,Suprachiasmatic nucleus,AVPR1A+ cells,['AVPR1A']
34487375,Mouse,Suprachiasmatic nucleus,GRP+ cells,['GRP']
34487375,Mouse,Suprachiasmatic nucleus,GRPR+ cells,['GRPR']
34487375,Mouse,Suprachiasmatic nucleus,Prok2+ cells,['Prok2']
34487375,Mouse,Suprachiasmatic nucleus,ProkR2+ cells,['ProkR2']
34487375,Mouse,Suprachiasmatic nucleus,VIP+ cells,['VIP']
34487375,Mouse,Suprachiasmatic nucleus,Vipr2+ cells,['Vipr2']
34487375,Mouse,Suprachiasmatic nucleus (SCN),AVP-expressing neuron,['AVP']
34487375,Mouse,Suprachiasmatic nucleus (SCN),C1ql3-expressing neuron,['C1ql3']
34487375,Mouse,Suprachiasmatic nucleus (SCN),CCK-expressing neuron,['CCK']
34487375,Mouse,Suprachiasmatic nucleus (SCN),GRP-expressing neuron,['GRP']
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group A neuron,"['Gem', 'Ppp1r17', 'Anxa5']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group B neuron,"['Vip', 'C1ql3', 'Calb2']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group C neuron,"['Grp', 'Synpr', 'Cd24a']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group D neuron,"['Prok2', 'Avp', 'Nms']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group E neuron,"['Cck', 'ProkR2', 'Nsmf']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group F neuron,"['Mef2c', 'Peg10', 'Pcdh11x']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group G neuron,"['Gadd45a', 'Hspa1a', 'Cck']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Group H neuron,"['Vipr2', 'Lbh', 'Gas7']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Night-time Group D neuron,"['Igfbp5', 'Ptp4a1', 'Hmgb3']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Night-time Group E neuron,"['Aip', 'Pkib', 'Dlk1']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Night-time Group I neuron,"['Chodl', 'Peg10', 'Avp']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Night-time Group J neuron,"['Sncb', 'Nrxn3', 'Syt1']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),Night-time Group K neuron,"['Alcam', 'Synpr', 'Npy']"
34487375,Mouse,Suprachiasmatic nucleus (SCN),VIP-expressing neuron,['VIP']
34488842,Human,PBMC,B-cell,['Cd79a']
34488842,Human,PBMC,Monocyte,['Lyz']
34488842,Human,PBMC,Platelet,['Tubb1']
34489433,Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,tDC (Tumor-Associated Dendritic Cells),"['IDO1', 'PD-L1', 'PD-L2']"
34489433,Human,ESCC tumor,Exhausted T (TEX) cell,"['CD39 (ENTPD1)', 'CD103 (ITGAE)', 'KLRG1']"
34489433,Human,ESCC tumor,T follicular helper 1 (TFH1) cell,['CXCR5']
34489433,Human,ESCC tumor,tumor-infiltrating tDCs,"['CD45', 'CCR7', 'CD274', 'CD45', 'CCR7', 'CD274']"
34489433,Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),"['HLA-DRA', 'CD80', 'CD86', 'TNF', 'IL1B']"
34489433,Human,ESCC tumor and adjacent normal tissues,Germinal center B2 (GC B2) cells,"['MKI67', 'TOP2A']"
34489433,Human,ESCC tumor and adjacent normal tissues,Monocytes,['VEGFA']
34489433,Human,ESCC tumor and adjacent normal tissues,Monocytes and Tumor-associated macrophages (TAMs),"['TGFB1', 'COX2']"
34489433,Human,ESCC tumor and adjacent normal tissues,Plasmacytoid DC (pDC),['ICOSLG']
34489433,Human,ESCC tumor and adjacent normal tissues,Tolerogenic DC (tDC),"['HLA-DRA', 'CD80', 'CD86', 'CCR7']"
34489433,Human,ESCC tumor and adjacent normal tissues,Tumor-associated macrophages (TAMs),"['MMP9', 'MMP12']"
34489433,Human,ESCC tumors,Antigen Presentation (AP) cells,"['CD74', 'HLA-DPA1', 'HLA-DRA/B1/B5']"
34489433,Human,ESCC tumors,Cycling cells,"['CENPW', 'CKS1B', 'BIRC5']"
34489433,Human,ESCC tumors,Epi1 cells,"['KRT6', 'KRT16', 'KRT17']"
34489433,Human,ESCC tumors,Epi2 cells,"['SPRR1A', 'SPRR1B', 'S100A8', 'S100A9']"
34489433,Human,ESCC tumors,Mesenchymal-like cells,"['VIM', 'SPARC']"
34489433,Human,ESCC tumors,Mucosal cells,"['S100P', 'CXCL17', 'AGR2', 'MUC20']"
34489433,Human,ESCC tumors,Stress cells,"['EGR1', 'JUN', 'FOS']"
34489433,Human,Peripheral blood,CD8+ T cells,"['CD8', 'CD8']"
34489433,Human,,B cells,['CD45+']
34489433,Human,,CD45+ cells,['CD45']
34489433,Human,,Cancer-associated fibroblasts (CAF1),"['CXCL1', 'CXCL6', 'CCL2/11', 'CXCL14']"
34489433,Human,,Cancer-associated fibroblasts (CAF2),"['CXCL5/8', 'CSF3']"
34489433,Human,,Cancer-associated fibroblasts (CAF3),"['TAGLN', 'ACTA2', 'ACTG2']"
34489433,Human,,Cancer-associated fibroblasts (CAF4),"['COL1A1/2', 'COL3A1', 'COL5A1/2', 'COL6A1/2/3']"
34489433,Human,,Endothelial cell,['CD45-']
34489433,Human,,Epithelial cell,"['EPCAM', 'SFN', 'Cytokeratins']"
34489433,Human,,Fibroblastic reticular cells (FRC),['CD45-']
34489433,Human,,Fibroblasts,['CD45-']
34489433,Human,,Myeloid cells,['CD45+']
34489433,Human,,Normal activated fibroblasts (NAF1/2),"['IGF1', 'C7', 'APOD']"
34489433,Human,,Normal fibroblasts (NMF),"['SLPI', 'PI16']"
34489433,Human,,Pericytes,['CD45-']
34489433,Human,,T cells,['CD45+']
34489433,,,B cell,"['CD19', 'CD79A', 'MS4A1', 'JCHAIN', 'MZB1']"
34489433,,,Endothelial cell,"['VWF', 'PECAM1', 'ENG', 'CDH5']"
34489433,,,Epithelial cell,"['EPCAM', 'SFN', 'KRT5', 'KRT14']"
34489433,,,Fibroblast,"['FN1', 'DCN', 'COL1A1', 'COL1A2', 'COL3A1', 'COL6A1']"
34489433,,,Fibroblastic reticular cell,"['CCL21', 'PDPN']"
34489433,,,GC B cells,"['CXCL17', 'AGR2', 'MUC20']"
34489433,,,Myeloid cell,"['CD68', 'LYZ', 'CD14', 'IL3RA', 'LAMP3', 'CLEC4C', 'TPSAB1']"
34489433,,,NEC1/2 (Vein endothelial cells),"['CPE', 'ACKR1']"
34489433,,,NEC3 (Artery endothelial cells),"['SEMA3G', 'GJA5']"
34489433,,,Pericyte,"['RGS5', 'MCAM', 'ACTA2']"
34489433,,,T cell,"['CD2', 'CD3D', 'CD3E', 'CD3G']"
34489433,,,TECs,"['ANGPT2', 'VEGFR1/2/3', 'PDGFB']"
34552068,Human,Retina,Amacrine cell,['EBF3']
34552068,Human,Retina,Cone cell,"['OTX2', 'CRX', 'THRB', 'RXRG', 'PDE6H', 'GNAT2', 'ARR3', 'GUCA1C']"
34552068,Human,Retina,Cone cells (late stage),"['PDE6H', 'GNAT2', 'ARR3', 'GUCA1C']"
34552068,Human,Retina,Cone photoreceptor cell,['ARR3']
34552068,Human,Retina,Early photoreceptor,"['CRX', 'OTX2']"
